,env,agent,sf_steps,steps,seed,level
7970,Contingency,Proximity heuristic,,8,19,10
7971,Contingency,Proximity heuristic,,8,19,11
7972,Contingency,Proximity heuristic,,885,19,12
7973,Contingency,Proximity heuristic,,231,19,13
7974,Contingency,Proximity heuristic,,74,19,14
7975,Contingency,Proximity heuristic,,12,19,15
7976,Contingency,Proximity heuristic,,38,19,16
7977,Contingency,Proximity heuristic,,32,19,17
7978,Contingency,Proximity heuristic,,3730,19,18
7979,Contingency,Proximity heuristic,,354,19,19
7980,Contingency,Proximity heuristic,,14,19,20
7981,Contingency,Proximity heuristic,,10,19,21
7982,Contingency,Proximity heuristic,,29,19,22
7983,Contingency,Proximity heuristic,,18,19,23
7984,Contingency,Proximity heuristic,,128,19,24
7985,Contingency,Proximity heuristic,,453,19,25
7986,Contingency,Proximity heuristic,,114,19,26
7987,Contingency,Proximity heuristic,,14,19,27
7988,Contingency,Proximity heuristic,,8,19,28
7989,Contingency,Proximity heuristic,,426,19,29
7990,Contingency,Proximity heuristic,,140,19,30
7991,Contingency,Proximity heuristic,,176,19,31
7992,Contingency,Proximity heuristic,,8,19,32
7993,Contingency,Proximity heuristic,,10,19,33
7994,Contingency,Proximity heuristic,,245,19,34
7995,Contingency,Proximity heuristic,,8,19,35
7996,Contingency,Proximity heuristic,,20,19,36
7997,Contingency,Proximity heuristic,,73,19,37
7998,Contingency,Proximity heuristic,,635,19,38
7999,Contingency,Proximity heuristic,,198,19,39
8000,"Contingency
(8 characters)",Proximity heuristic,,10,0,0
8001,"Contingency
(8 characters)",Proximity heuristic,,10,0,1
8002,"Contingency
(8 characters)",Proximity heuristic,,10,0,2
8003,"Contingency
(8 characters)",Proximity heuristic,,34,0,3
8004,"Contingency
(8 characters)",Proximity heuristic,,364,0,4
8005,"Contingency
(8 characters)",Proximity heuristic,,675,0,5
8006,"Contingency
(8 characters)",Proximity heuristic,,78,0,6
8007,"Contingency
(8 characters)",Proximity heuristic,,82,0,7
8008,"Contingency
(8 characters)",Proximity heuristic,,34,0,8
8009,"Contingency
(8 characters)",Proximity heuristic,,28,0,9
8010,"Contingency
(8 characters)",Proximity heuristic,,20,0,10
8011,"Contingency
(8 characters)",Proximity heuristic,,1827,0,11
8012,"Contingency
(8 characters)",Proximity heuristic,,1589,0,12
8013,"Contingency
(8 characters)",Proximity heuristic,,180,0,13
8014,"Contingency
(8 characters)",Proximity heuristic,,8,0,14
8015,"Contingency
(8 characters)",Proximity heuristic,,3348,0,15
8016,"Contingency
(8 characters)",Proximity heuristic,,19,0,16
8017,"Contingency
(8 characters)",Proximity heuristic,,505,0,17
8018,"Contingency
(8 characters)",Proximity heuristic,,255,0,18
8019,"Contingency
(8 characters)",Proximity heuristic,,443,0,19
8020,"Contingency
(8 characters)",Proximity heuristic,,286,0,20
8021,"Contingency
(8 characters)",Proximity heuristic,,84,0,21
8022,"Contingency
(8 characters)",Proximity heuristic,,8,0,22
8023,"Contingency
(8 characters)",Proximity heuristic,,813,0,23
8024,"Contingency
(8 characters)",Proximity heuristic,,62,0,24
8025,"Contingency
(8 characters)",Proximity heuristic,,356,0,25
8026,"Contingency
(8 characters)",Proximity heuristic,,1631,0,26
8027,"Contingency
(8 characters)",Proximity heuristic,,4107,0,27
8028,"Contingency
(8 characters)",Proximity heuristic,,8,0,28
8029,"Contingency
(8 characters)",Proximity heuristic,,172,0,29
8030,"Contingency
(8 characters)",Proximity heuristic,,12,0,30
8031,"Contingency
(8 characters)",Proximity heuristic,,10,0,31
8032,"Contingency
(8 characters)",Proximity heuristic,,27,0,32
8033,"Contingency
(8 characters)",Proximity heuristic,,4262,0,33
8034,"Contingency
(8 characters)",Proximity heuristic,,174,0,34
8035,"Contingency
(8 characters)",Proximity heuristic,,12,0,35
8036,"Contingency
(8 characters)",Proximity heuristic,,572,0,36
8037,"Contingency
(8 characters)",Proximity heuristic,,40,0,37
8038,"Contingency
(8 characters)",Proximity heuristic,,26,0,38
8039,"Contingency
(8 characters)",Proximity heuristic,,43,0,39
8040,"Contingency
(8 characters)",Proximity heuristic,,217,1,0
8041,"Contingency
(8 characters)",Proximity heuristic,,12,1,1
8042,"Contingency
(8 characters)",Proximity heuristic,,1191,1,2
8043,"Contingency
(8 characters)",Proximity heuristic,,14,1,3
8044,"Contingency
(8 characters)",Proximity heuristic,,244,1,4
8045,"Contingency
(8 characters)",Proximity heuristic,,609,1,5
8046,"Contingency
(8 characters)",Proximity heuristic,,48,1,6
8047,"Contingency
(8 characters)",Proximity heuristic,,816,1,7
8048,"Contingency
(8 characters)",Proximity heuristic,,43,1,8
8049,"Contingency
(8 characters)",Proximity heuristic,,54,1,9
8050,"Contingency
(8 characters)",Proximity heuristic,,2013,1,10
8051,"Contingency
(8 characters)",Proximity heuristic,,16,1,11
8052,"Contingency
(8 characters)",Proximity heuristic,,896,1,12
8053,"Contingency
(8 characters)",Proximity heuristic,,116,1,13
8054,"Contingency
(8 characters)",Proximity heuristic,,32,1,14
8055,"Contingency
(8 characters)",Proximity heuristic,,10,1,15
8056,"Contingency
(8 characters)",Proximity heuristic,,16,1,16
8057,"Contingency
(8 characters)",Proximity heuristic,,2136,1,17
8058,"Contingency
(8 characters)",Proximity heuristic,,45,1,18
8059,"Contingency
(8 characters)",Proximity heuristic,,18,1,19
8060,"Contingency
(8 characters)",Proximity heuristic,,322,1,20
8061,"Contingency
(8 characters)",Proximity heuristic,,82,1,21
8062,"Contingency
(8 characters)",Proximity heuristic,,152,1,22
8063,"Contingency
(8 characters)",Proximity heuristic,,74,1,23
8064,"Contingency
(8 characters)",Proximity heuristic,,16,1,24
8065,"Contingency
(8 characters)",Proximity heuristic,,150,1,25
8066,"Contingency
(8 characters)",Proximity heuristic,,24,1,26
8067,"Contingency
(8 characters)",Proximity heuristic,,134,1,27
8068,"Contingency
(8 characters)",Proximity heuristic,,10,1,28
8069,"Contingency
(8 characters)",Proximity heuristic,,57,1,29
8070,"Contingency
(8 characters)",Proximity heuristic,,18,1,30
8071,"Contingency
(8 characters)",Proximity heuristic,,12,1,31
8072,"Contingency
(8 characters)",Proximity heuristic,,38,1,32
8073,"Contingency
(8 characters)",Proximity heuristic,,16,1,33
8074,"Contingency
(8 characters)",Proximity heuristic,,24,1,34
8075,"Contingency
(8 characters)",Proximity heuristic,,5313,1,35
8076,"Contingency
(8 characters)",Proximity heuristic,,16,1,36
8077,"Contingency
(8 characters)",Proximity heuristic,,769,1,37
8078,"Contingency
(8 characters)",Proximity heuristic,,14,1,38
8079,"Contingency
(8 characters)",Proximity heuristic,,12,1,39
8080,"Contingency
(8 characters)",Proximity heuristic,,14,2,0
8081,"Contingency
(8 characters)",Proximity heuristic,,50,2,1
8082,"Contingency
(8 characters)",Proximity heuristic,,12,2,2
8083,"Contingency
(8 characters)",Proximity heuristic,,166,2,3
8084,"Contingency
(8 characters)",Proximity heuristic,,1643,2,4
8085,"Contingency
(8 characters)",Proximity heuristic,,8,2,5
8086,"Contingency
(8 characters)",Proximity heuristic,,246,2,6
8087,"Contingency
(8 characters)",Proximity heuristic,,36,2,7
8088,"Contingency
(8 characters)",Proximity heuristic,,122,2,8
8089,"Contingency
(8 characters)",Proximity heuristic,,184,2,9
8090,"Contingency
(8 characters)",Proximity heuristic,,8925,2,10
8091,"Contingency
(8 characters)",Proximity heuristic,,10,2,11
8092,"Contingency
(8 characters)",Proximity heuristic,,8,2,12
8093,"Contingency
(8 characters)",Proximity heuristic,,958,2,13
8094,"Contingency
(8 characters)",Proximity heuristic,,14,2,14
8095,"Contingency
(8 characters)",Proximity heuristic,,132,2,15
8096,"Contingency
(8 characters)",Proximity heuristic,,105,2,16
8097,"Contingency
(8 characters)",Proximity heuristic,,10,2,17
8098,"Contingency
(8 characters)",Proximity heuristic,,16,2,18
8099,"Contingency
(8 characters)",Proximity heuristic,,377,2,19
8100,"Contingency
(8 characters)",Proximity heuristic,,12,2,20
8101,"Contingency
(8 characters)",Proximity heuristic,,53,2,21
8102,"Contingency
(8 characters)",Proximity heuristic,,71,2,22
8103,"Contingency
(8 characters)",Proximity heuristic,,8,2,23
8104,"Contingency
(8 characters)",Proximity heuristic,,8,2,24
8105,"Contingency
(8 characters)",Proximity heuristic,,4446,2,25
8106,"Contingency
(8 characters)",Proximity heuristic,,8,2,26
8107,"Contingency
(8 characters)",Proximity heuristic,,14,2,27
8108,"Contingency
(8 characters)",Proximity heuristic,,687,2,28
8109,"Contingency
(8 characters)",Proximity heuristic,,92,2,29
8110,"Contingency
(8 characters)",Proximity heuristic,,360,2,30
8111,"Contingency
(8 characters)",Proximity heuristic,,37,2,31
8112,"Contingency
(8 characters)",Proximity heuristic,,1493,2,32
8113,"Contingency
(8 characters)",Proximity heuristic,,12,2,33
8114,"Contingency
(8 characters)",Proximity heuristic,,61,2,34
8115,"Contingency
(8 characters)",Proximity heuristic,,10,2,35
8116,"Contingency
(8 characters)",Proximity heuristic,,36,2,36
8117,"Contingency
(8 characters)",Proximity heuristic,,645,2,37
8118,"Contingency
(8 characters)",Proximity heuristic,,50,2,38
8119,"Contingency
(8 characters)",Proximity heuristic,,16,2,39
8120,"Contingency
(8 characters)",Proximity heuristic,,10,3,0
8121,"Contingency
(8 characters)",Proximity heuristic,,223,3,1
8122,"Contingency
(8 characters)",Proximity heuristic,,73,3,2
8123,"Contingency
(8 characters)",Proximity heuristic,,121,3,3
8124,"Contingency
(8 characters)",Proximity heuristic,,643,3,4
8125,"Contingency
(8 characters)",Proximity heuristic,,120,3,5
8126,"Contingency
(8 characters)",Proximity heuristic,,226,3,6
8127,"Contingency
(8 characters)",Proximity heuristic,,2592,3,7
8128,"Contingency
(8 characters)",Proximity heuristic,,10000,3,8
8129,"Contingency
(8 characters)",Proximity heuristic,,717,3,9
8130,"Contingency
(8 characters)",Proximity heuristic,,40,3,10
8131,"Contingency
(8 characters)",Proximity heuristic,,6653,3,11
8132,"Contingency
(8 characters)",Proximity heuristic,,82,3,12
8133,"Contingency
(8 characters)",Proximity heuristic,,6853,3,13
8134,"Contingency
(8 characters)",Proximity heuristic,,247,3,14
8135,"Contingency
(8 characters)",Proximity heuristic,,10,3,15
8136,"Contingency
(8 characters)",Proximity heuristic,,726,3,16
8137,"Contingency
(8 characters)",Proximity heuristic,,1005,3,17
8138,"Contingency
(8 characters)",Proximity heuristic,,2265,3,18
8139,"Contingency
(8 characters)",Proximity heuristic,,10000,3,19
8140,"Contingency
(8 characters)",Proximity heuristic,,12,3,20
8141,"Contingency
(8 characters)",Proximity heuristic,,108,3,21
8142,"Contingency
(8 characters)",Proximity heuristic,,15,3,22
8143,"Contingency
(8 characters)",Proximity heuristic,,571,3,23
8144,"Contingency
(8 characters)",Proximity heuristic,,35,3,24
8145,"Contingency
(8 characters)",Proximity heuristic,,231,3,25
8146,"Contingency
(8 characters)",Proximity heuristic,,112,3,26
8147,"Contingency
(8 characters)",Proximity heuristic,,10,3,27
8148,"Contingency
(8 characters)",Proximity heuristic,,44,3,28
8149,"Contingency
(8 characters)",Proximity heuristic,,153,3,29
8150,"Contingency
(8 characters)",Proximity heuristic,,3804,3,30
8151,"Contingency
(8 characters)",Proximity heuristic,,186,3,31
8152,"Contingency
(8 characters)",Proximity heuristic,,1205,3,32
8153,"Contingency
(8 characters)",Proximity heuristic,,8,3,33
8154,"Contingency
(8 characters)",Proximity heuristic,,907,3,34
8155,"Contingency
(8 characters)",Proximity heuristic,,186,3,35
8156,"Contingency
(8 characters)",Proximity heuristic,,384,3,36
8157,"Contingency
(8 characters)",Proximity heuristic,,744,3,37
8158,"Contingency
(8 characters)",Proximity heuristic,,8,3,38
8159,"Contingency
(8 characters)",Proximity heuristic,,14,3,39
8160,"Contingency
(8 characters)",Proximity heuristic,,26,4,0
8161,"Contingency
(8 characters)",Proximity heuristic,,61,4,1
8162,"Contingency
(8 characters)",Proximity heuristic,,26,4,2
8163,"Contingency
(8 characters)",Proximity heuristic,,8,4,3
8164,"Contingency
(8 characters)",Proximity heuristic,,1123,4,4
8165,"Contingency
(8 characters)",Proximity heuristic,,8,4,5
8166,"Contingency
(8 characters)",Proximity heuristic,,1643,4,6
8167,"Contingency
(8 characters)",Proximity heuristic,,8,4,7
8168,"Contingency
(8 characters)",Proximity heuristic,,189,4,8
8169,"Contingency
(8 characters)",Proximity heuristic,,14,4,9
8170,"Contingency
(8 characters)",Proximity heuristic,,372,4,10
8171,"Contingency
(8 characters)",Proximity heuristic,,36,4,11
8172,"Contingency
(8 characters)",Proximity heuristic,,111,4,12
8173,"Contingency
(8 characters)",Proximity heuristic,,559,4,13
8174,"Contingency
(8 characters)",Proximity heuristic,,127,4,14
8175,"Contingency
(8 characters)",Proximity heuristic,,1738,4,15
8176,"Contingency
(8 characters)",Proximity heuristic,,800,4,16
8177,"Contingency
(8 characters)",Proximity heuristic,,43,4,17
8178,"Contingency
(8 characters)",Proximity heuristic,,646,4,18
8179,"Contingency
(8 characters)",Proximity heuristic,,10000,4,19
8180,"Contingency
(8 characters)",Proximity heuristic,,3155,4,20
8181,"Contingency
(8 characters)",Proximity heuristic,,2761,4,21
8182,"Contingency
(8 characters)",Proximity heuristic,,693,4,22
8183,"Contingency
(8 characters)",Proximity heuristic,,10000,4,23
8184,"Contingency
(8 characters)",Proximity heuristic,,10,4,24
8185,"Contingency
(8 characters)",Proximity heuristic,,10,4,25
8186,"Contingency
(8 characters)",Proximity heuristic,,143,4,26
8187,"Contingency
(8 characters)",Proximity heuristic,,51,4,27
8188,"Contingency
(8 characters)",Proximity heuristic,,12,4,28
8189,"Contingency
(8 characters)",Proximity heuristic,,1982,4,29
8190,"Contingency
(8 characters)",Proximity heuristic,,8,4,30
8191,"Contingency
(8 characters)",Proximity heuristic,,367,4,31
8192,"Contingency
(8 characters)",Proximity heuristic,,112,4,32
8193,"Contingency
(8 characters)",Proximity heuristic,,10,4,33
8194,"Contingency
(8 characters)",Proximity heuristic,,20,4,34
8195,"Contingency
(8 characters)",Proximity heuristic,,6558,4,35
8196,"Contingency
(8 characters)",Proximity heuristic,,17,4,36
8197,"Contingency
(8 characters)",Proximity heuristic,,229,4,37
8198,"Contingency
(8 characters)",Proximity heuristic,,51,4,38
8199,"Contingency
(8 characters)",Proximity heuristic,,12,4,39
8200,"Contingency
(8 characters)",Proximity heuristic,,169,5,0
8201,"Contingency
(8 characters)",Proximity heuristic,,313,5,1
8202,"Contingency
(8 characters)",Proximity heuristic,,10,5,2
8203,"Contingency
(8 characters)",Proximity heuristic,,2095,5,3
8204,"Contingency
(8 characters)",Proximity heuristic,,28,5,4
8205,"Contingency
(8 characters)",Proximity heuristic,,2752,5,5
8206,"Contingency
(8 characters)",Proximity heuristic,,8,5,6
8207,"Contingency
(8 characters)",Proximity heuristic,,12,5,7
8208,"Contingency
(8 characters)",Proximity heuristic,,1913,5,8
8209,"Contingency
(8 characters)",Proximity heuristic,,137,5,9
8210,"Contingency
(8 characters)",Proximity heuristic,,314,5,10
8211,"Contingency
(8 characters)",Proximity heuristic,,16,5,11
8212,"Contingency
(8 characters)",Proximity heuristic,,28,5,12
8213,"Contingency
(8 characters)",Proximity heuristic,,8,5,13
8214,"Contingency
(8 characters)",Proximity heuristic,,10000,5,14
8215,"Contingency
(8 characters)",Proximity heuristic,,2396,5,15
8216,"Contingency
(8 characters)",Proximity heuristic,,2010,5,16
8217,"Contingency
(8 characters)",Proximity heuristic,,8,5,17
8218,"Contingency
(8 characters)",Proximity heuristic,,157,5,18
8219,"Contingency
(8 characters)",Proximity heuristic,,46,5,19
8220,"Contingency
(8 characters)",Proximity heuristic,,35,5,20
8221,"Contingency
(8 characters)",Proximity heuristic,,71,5,21
8222,"Contingency
(8 characters)",Proximity heuristic,,44,5,22
8223,"Contingency
(8 characters)",Proximity heuristic,,3162,5,23
8224,"Contingency
(8 characters)",Proximity heuristic,,8,5,24
8225,"Contingency
(8 characters)",Proximity heuristic,,129,5,25
8226,"Contingency
(8 characters)",Proximity heuristic,,67,5,26
8227,"Contingency
(8 characters)",Proximity heuristic,,10,5,27
8228,"Contingency
(8 characters)",Proximity heuristic,,172,5,28
8229,"Contingency
(8 characters)",Proximity heuristic,,100,5,29
8230,"Contingency
(8 characters)",Proximity heuristic,,8,5,30
8231,"Contingency
(8 characters)",Proximity heuristic,,64,5,31
8232,"Contingency
(8 characters)",Proximity heuristic,,28,5,32
8233,"Contingency
(8 characters)",Proximity heuristic,,1015,5,33
8234,"Contingency
(8 characters)",Proximity heuristic,,16,5,34
8235,"Contingency
(8 characters)",Proximity heuristic,,28,5,35
8236,"Contingency
(8 characters)",Proximity heuristic,,413,5,36
8237,"Contingency
(8 characters)",Proximity heuristic,,20,5,37
8238,"Contingency
(8 characters)",Proximity heuristic,,357,5,38
8239,"Contingency
(8 characters)",Proximity heuristic,,20,5,39
8240,"Contingency
(8 characters)",Proximity heuristic,,953,6,0
8241,"Contingency
(8 characters)",Proximity heuristic,,112,6,1
8242,"Contingency
(8 characters)",Proximity heuristic,,2431,6,2
8243,"Contingency
(8 characters)",Proximity heuristic,,17,6,3
8244,"Contingency
(8 characters)",Proximity heuristic,,215,6,4
8245,"Contingency
(8 characters)",Proximity heuristic,,299,6,5
8246,"Contingency
(8 characters)",Proximity heuristic,,1458,6,6
8247,"Contingency
(8 characters)",Proximity heuristic,,49,6,7
8248,"Contingency
(8 characters)",Proximity heuristic,,1187,6,8
8249,"Contingency
(8 characters)",Proximity heuristic,,10,6,9
8250,"Contingency
(8 characters)",Proximity heuristic,,30,6,10
8251,"Contingency
(8 characters)",Proximity heuristic,,341,6,11
8252,"Contingency
(8 characters)",Proximity heuristic,,10,6,12
8253,"Contingency
(8 characters)",Proximity heuristic,,8,6,13
8254,"Contingency
(8 characters)",Proximity heuristic,,275,6,14
8255,"Contingency
(8 characters)",Proximity heuristic,,225,6,15
8256,"Contingency
(8 characters)",Proximity heuristic,,8,6,16
8257,"Contingency
(8 characters)",Proximity heuristic,,46,6,17
8258,"Contingency
(8 characters)",Proximity heuristic,,12,6,18
8259,"Contingency
(8 characters)",Proximity heuristic,,8,6,19
8260,"Contingency
(8 characters)",Proximity heuristic,,87,6,20
